,선명,역명,도로명주소,latlon,name
676,2호선,신촌,서울특별시 마포구 신촌로 지하90(노고산동),"(37.5554417865984, 126.936119192554)",2호선 신촌
677,2호선,아현,서울특별시 마포구 신촌로 지하270(아현동),"(37.5573575723061, 126.95603374504)",2호선 아현
678,2호선,양천구청,서울특별시 양천구 목동로3길 지하33(신정동),"(37.5126989358446, 126.866065211751)",2호선 양천구청
679,2호선,역삼,서울특별시 강남구 테헤란로 지하156(역삼동),"(37.5007162693593, 127.036618203089)",2호선 역삼
680,2호선,영등포구청,서울특별시 영등포구 당산로 지하121(당산동3가),"(37.5256996614804, 126.896626898379)",2호선 영등포구청
681,2호선,왕십리,서울특별시 성동구 왕십리로 지하300(행당동),"(37.5612217415191, 127.036655378283)",2호선 왕십리
682,2호선,용답,서울특별시 성동구 용답길 86(용답동),"(37.5620049052662, 127.050729309179)",2호선 용답
683,2호선,용두(동대문구청),서울특별시 동대문구 천호대로 지하129(용두동),"(37.5739380503267, 127.038031119837)",2호선 용두(동대문구청)
684,2호선,을지로3가,서울특별시 중구 을지로 지하106(을지로3가),"(37.56626594615, 126.990308356253)",2호선 을지로3가
685,2호선,을지로4가,서울특별시 중구 을지로 지하178(을지로4가),"(37.5666369941572, 126.997852780281)",2호선 을지로4가
686,2호선,을지로입구,서울특별시 중구 을지로 지하42(을지로1가),"(37.5660509513873, 126.982372901787)",2호선 을지로입구
687,2호선,이대,서울특별시 마포구 신촌로 지하180(염리동),"(37.5567980142044, 126.945758201019)",2호선 이대
688,2호선,잠실(송파구청),서울특별시 송파구 올림픽로 지하265(신천동),"(37.513859279255, 127.101857941447)",2호선 잠실(송파구청)
689,2호선,잠실나루,서울특별시 송파구 오금로 20(신천동),"(37.5206867318088, 127.103811089444)",2호선 잠실나루
690,2호선,잠실새내,서울특별시 송파구 올림픽로 지하140(잠실동),"(37.5115672093323, 127.086373867207)",2호선 잠실새내
691,2호선,종합운동장,서울특별시 송파구 올림픽로 지하23(잠실동),"(37.5109692748993, 127.073356018706)",2호선 종합운동장
692,2호선,충정로(경기대입구),서울특별시 서대문구 서소문로 지하17(충정로3가),"(37.5598377952439, 126.964474043785)",2호선 충정로(경기대입구)
693,2호선,한양대,서울특별시 성동구 왕십리로 206(행당동),"(37.55557788354, 127.043584493543)",2호선 한양대
694,2호선,합정,서울특별시 마포구 양화로 지하55(서교동),"(37.5501152068908, 126.914638180431)",2호선 합정
695,2호선,홍대입구,서울특별시 마포구 양화로 지하160(동교동),"(37.5568904093718, 126.923674307594)",2호선 홍대입구
696,3호선,가락시장,서울특별시 송파구 송파대로 지하257(가락동),"(37.4927440321316, 127.118485741487)",3호선 가락시장
697,3호선,경복궁(정부서울청사),서울특별시 종로구 사직로 지하130(적선동),"(37.5758613027702, 126.973062710191)",3호선 경복궁(정부서울청사)
698,3호선,경찰병원,서울특별시 송파구 중대로 지하149(가락동),"(37.4956031419934, 127.124067847413)",3호선 경찰병원
699,3호선,고속터미널,서울특별시 서초구 신반포로 지하188(반포동),"(37.5049267445237, 127.004949918697)",3호선 고속터미널
700,3호선,교대(법원·검찰청),서울특별시 서초구 서초대로 지하294(서초동),"(37.4928178646055, 127.013838469407)",3호선 교대(법원·검찰청)
701,3호선,구파발,서울특별시 은평구 진관2로 지하15-25 (진관동),"(37.6368417889316, 126.918745426412)",3호선 구파발
702,3호선,금호,서울특별시 성동구 동호로 지하104(금호동4가),"(37.5481125196986, 127.015893753726)",3호선 금호
703,3호선,남부터미널(예술의전당),서울특별시 서초구 서초중앙로 지하31(서초동),"(37.48514016604, 127.016207055102)",3호선 남부터미널(예술의전당)
704,3호선,녹번,서울특별시 은평구 통일로 지하602-1(녹번동),"(37.6007421809861, 126.936019442532)",3호선 녹번
705,3호선,대청,서울특별시 강남구 일원로 지하2(일원동),"(37.4937218597788, 127.079493645766)",3호선 대청
706,3호선,대치,서울특별시 강남구 남부순환로 지하2952(대치동),"(37.4945627553067, 127.063430193449)",3호선 대치
707,3호선,도곡,서울특별시 강남구 남부순환로 지하2814(도곡동),"(37.4908647717187, 127.05532337372)",3호선 도곡
708,3호선,독립문,서울특별시 서대문구 통일로 지하247(현저동),"(37.5744103589329, 126.957750279047)",3호선 독립문
709,3호선,동대입구,서울특별시 중구 동호로 지하256(장충동2가),"(37.559030224347, 127.005460196954)",3호선 동대입구
710,3호선,매봉,서울특별시 강남구 남부순환로 지하2744(도곡동),"(37.4869611285839, 127.046614560925)",3호선 매봉
711,3호선,무악재,서울특별시 서대문구 통일로 지하361(홍제동),"(37.5823841472467, 126.950322097494)",3호선 무악재
712,3호선,불광,서울특별시 은평구 통일로 지하723-1(대조동),"(37.6102072578868, 126.92998576213)",3호선 불광
713,3호선,수서,서울특별시 강남구 광평로 지하270(수서동),"(37.4873889933503, 127.101859191018)",3호선 수서
714,3호선,신사,서울특별시 강남구 도산대로 지하102(신사동),"(37.5164324582415, 127.020326886309)",3호선 신사
715,3호선,안국,서울특별시 종로구 율곡로 지하62(안국동),"(37.5767203705556, 126.985823042976)",3호선 안국
716,3호선,압구정,서울특별시 강남구 압구정로 지하172(신사동),"(37.5264308236177, 127.028480919224)",3호선 압구정
717,3호선,약수,서울특별시 중구 다산로 지하122(신당동),"(37.5545595558163, 127.010822526737)",3호선 약수
718,3호선,양재(서초구청),서울특별시 서초구 남부순환로 지하2585(서초동),"(37.4839347328908, 127.034544193436)",3호선 양재(서초구청)
719,3호선,연신내,서울특별시 은평구 통일로 지하849(갈현동),"(37.618962003178, 126.921162124977)",3호선 연신내
720,3호선,오금,서울특별시 송파구 오금로 지하321(오금동),"(37.5022659793733, 127.127879247544)",3호선 오금
721,3호선,옥수,서울특별시 성동구 동호로 21(옥수동),"(37.5409877747326, 127.018965435917)",3호선 옥수
722,3호선,을지로3가,서울특별시 중구 을지로 지하129(을지로3가),"(37.5662750350156, 126.992650024369)",3호선 을지로3가
723,3호선,일원,서울특별시 강남구 일원로 지하121(일원동),"(37.4840735840284, 127.084451750048)",3호선 일원
724,3호선,잠원,서울특별시 서초구 잠원로4길 지하46(잠원동),"(37.5127991148107, 127.01122017966)",3호선 잠원
725,3호선,종로3가,서울특별시 종로구 돈화문로 지하30(묘동),"(37.5711402785938, 126.991994361467)",3호선 종로3가
726,3호선,지축,경기도 고양시 덕양구 삼송로 300(지축동),"(37.6496180734177, 126.912167788573)",3호선 지축
727,3호선,충무로,서울특별시 중구 퇴계로 지하214(필동2가),"(37.5612890978954, 126.994207448462)",3호선 충무로
728,3호선,학여울,서울특별시 강남구 남부순환로 지하3104(대치동),"(37.4967171864138, 127.071718971861)",3호선 학여울
729,3호선,홍제,서울특별시 서대문구 통일로 지하440-1(홍제동),"(37.5887103667691, 126.944242309924)",3호선 홍제
730,4호선,길음,서울특별시 성북구 동소문로 지하248(길음동),"(37.603183910563, 127.024823216768)",4호선 길음
731,4호선,남태령,서울특별시 서초구 과천대로 지하816(방배동),"(37.4648575576518, 126.988656544337)",4호선 남태령
732,4호선,노원,서울특별시 노원구 상계로 69-1(상계동),"(37.6562677764281, 127.063030448739)",4호선 노원
733,4호선,당고개,서울특별시 노원구 상계로 305(상계동),"(37.6702926448965, 127.079011159467)",4호선 당고개
734,4호선,동대문,서울특별시 종로구 율곡로 지하308(종로6가),"(37.5704117093421, 127.009546610861)",4호선 동대문
735,4호선,동대문역사문화공원,서울특별시 중구 장충단로 지하230(광희동2가),"(37.5650787698586, 127.007550653481)",4호선 동대문역사문화공원
736,4호선,동작(현충원),서울특별시 동작구 현충로 257(동작동),"(37.5028703671011, 126.980268385443)",4호선 동작(현충원)
737,4호선,명동,서울특별시 중구 퇴계로 지하126(충무로2가),"(37.5609100751113, 126.985947030389)",4호선 명동
738,4호선,미아,서울특별시 강북구 도봉로 지하198(미아동),"(37.6264436445109, 127.026103434413)",4호선 미아
739,4호선,미아사거리,서울특별시 강북구 도봉로 지하50(미아동),"(37.6132861094991, 127.030098418544)",4호선 미아사거리
740,4호선,사당,서울특별시 동작구  동작대로 지하3(사당동),"(37.4768632653727, 126.981595139341)",4호선 사당
741,4호선,삼각지,서울특별시 용산구 한강대로 지하180(한강로1가),"(37.5345937063675, 126.973011032988)",4호선 삼각지
742,4호선,상계,서울특별시 노원구 상계로 182(상계동),"(37.6609038887184, 127.073575379339)",4호선 상계
743,4호선,서울역,서울특별시 용산구 한강대로 지하392(동자동),"(37.5532000173323, 126.972805485095)",4호선 서울역
744,4호선,성신여대입구(돈암),서울특별시 성북구 동소문로 지하102(동선동4가),"(37.5927179261346, 127.016477649743)",4호선 성신여대입구(돈암)
745,4호선,수유(강북구청),서울특별시 강북구 도봉로 지하338(수유동),"(37.6377452337445, 127.025356901379)",4호선 수유(강북구청)
746,4호선,숙대입구(갈월),서울특별시 용산구 한강대로 지하306(갈월동),"(37.5451939759064, 126.971872351838)",4호선 숙대입구(갈월)
747,4호선,신용산,서울특별시 용산구 한강대로 지하112(한강로2가),"(37.5296155628471, 126.968215931799)",4호선 신용산
748,4호선,쌍문,서울특별시 도봉구 도봉로 지하 486-1(창동),"(37.6488498649136, 127.034880717215)",4호선 쌍문
749,4호선,이촌(국립중앙박물관),서울특별시 용산구 서빙고로 지하83(용산동5가),"(37.522520254623, 126.973683151228)",4호선 이촌(국립중앙박물관)
750,4호선,창동,서울특별시 도봉구 마들로11길 77(창동),"(37.6532084846758, 127.04768378525)",4호선 창동
751,4호선,총신대입구(이수),서울특별시 동작구 동작대로 지하117(사당동),"(37.4875538278198, 126.982199707405)",4호선 총신대입구(이수)
752,4호선,충무로,서울특별시 중구 퇴계로 지하214(필동2가),"(37.5612890978954, 126.994207448462)",4호선 충무로
753,4호선,한성대입구(삼선교),서울특별시 성북구 삼선교로 지하1(삼선동1가),"(37.5883948842004, 127.00595033342)",4호선 한성대입구(삼선교)
754,4호선,혜화,서울특별시 종로구 대학로 지하120(명륜4가),"(37.5818036223189, 127.001978401429)",4호선 혜화
755,4호선,회현(남대문시장),서울특별시 중구 퇴계로 지하54(남창동),"(37.5585353196435, 126.978239147279)",4호선 회현(남대문시장)
756,5호선,강동,서울특별시 강동구 천호대로 지하1097(천호동),"(37.5355205088294, 127.133529582127)",5호선 강동
757,5호선,강일,서울특별시 강동구 고덕로 지하456(강일동),"(37.5575265973614, 127.175938009116)",5호선 강일
758,5호선,개롱,서울특별시 송파구 오금로 지하402(가락동),"(37.4978146566399, 127.135158595127)",5호선 개롱
759,5호선,개화산,서울특별시 강서구 양천로 22(방화동),"(37.572270024754, 126.806001672732)",5호선 개화산
760,5호선,거여,서울특별시 송파구 오금로 지하499(거여동),"(37.4932073280335, 127.144032331306)",5호선 거여
761,5호선,고덕,서울특별시 강동구 고덕로 지하253(고덕동),"(37.5550473189056, 127.15394941502)",5호선 고덕
762,5호선,공덕,서울특별시 마포구 마포대로 지하100(공덕동),"(37.5445267873155, 126.951363830233)",5호선 공덕
763,5호선,광나루(장신대),서울특별시 광진구 아차산로 지하571(광장동),"(37.5452786641598, 127.103686533578)",5호선 광나루(장신대)
764,5호선,광화문(세종문화회관),서울특별시 종로구 세종대로 지하172(세종로),"(37.5716228232824, 126.976787992565)",5호선 광화문(세종문화회관)
765,5호선,군자(능동),서울특별시 광진구 천호대로 지하550(능동),"(37.5573631939521, 127.079017279019)",5호선 군자(능동)
766,5호선,굽은다리(강동구민회관앞),서울특별시 강동구 양재대로 지하1572(명일동),"(37.5457314720664, 127.142970847846)",5호선 굽은다리(강동구민회관앞)
767,5호선,길동,서울특별시 강동구 양재대로 지하1480(길동),"(37.5378115570072, 127.13999920444)",5호선 길동
768,5호선,김포공항,서울특별시 강서구 하늘길 지하77(방화동),"(37.562313207852, 126.801278424065)",5호선 김포공항
769,5호선,까치산,서울특별시 강서구 강서로 지하54(화곡동),"(37.5319560847746, 126.846611592059)",5호선 까치산
770,5호선,답십리,서울특별시 성동구 천호대로 지하300(용답동),"(37.5664458277827, 127.05318095956)",5호선 답십리
771,5호선,동대문역사문화공원,서울특별시 중구 마른내로 지하162(광희동1가),"(37.5645770081888, 127.005916180124)",5호선 동대문역사문화공원
772,5호선,둔촌동,서울특별시 강동구 양재대로 지하1369(둔촌동),"(37.5276413733277, 127.136190298465)",5호선 둔촌동
773,5호선,마곡,서울특별시 강서구 공항대로 지하163(마곡동),"(37.5601984535897, 126.825547992125)",5호선 마곡
774,5호선,마장,서울특별시 성동구 마장로 지하296(마장동),"(37.5662827804848, 127.043163438528)",5호선 마장
775,5호선,마천,서울특별시 송파구 마천로57길 지하7(마천동),"(37.4946706182588, 127.152320621872)",5호선 마천
776,5호선,마포,서울특별시 마포구 마포대로 지하33(도화동),"(37.5395837885645, 126.945920370023)",5호선 마포
777,5호선,명일,서울특별시 강동구 양재대로 지하1632(명일동),"(37.5512602756216, 127.144000929119)",5호선 명일
778,5호선,목동,서울특별시 양천구 오목로 지하245(목동),"(37.52619868083, 126.864742584692)",5호선 목동
779,5호선,미사,경기도 하남시 미사강변동로 지하90(망월동),"(37.5631031857702, 127.19269715129)",5호선 미사
780,5호선,발산,서울특별시 강서구 공항대로 지하267(마곡동),"(37.5590292668195, 126.837310771961)",5호선 발산
781,5호선,방이,서울특별시 송파구 양재대로 지하1127(방이동),"(37.5085564458698, 127.125854699016)",5호선 방이
782,5호선,방화,서울특별시 강서구 금낭화로 지하132(방화동),"(37.5770031079469, 126.81262993382)",5호선 방화
783,5호선,상일동,서울특별시 강동구 고덕로 지하359(상일동),"(37.5566643781876, 127.165829221931)",5호선 상일동
784,5호선,서대문,서울특별시 종로구 통일로 지하126(평동),"(37.565856271913, 126.966637398787)",5호선 서대문
785,5호선,송정,서울특별시 강서구 공항대로 지하33(공항동),"(37.5614775483136, 126.811055407613)",5호선 송정
786,5호선,신금호,서울특별시 성동구 금호로 지하154(금호동2가),"(37.5545324884294, 127.020064146247)",5호선 신금호
787,5호선,신길,서울특별시 영등포구 경인로114가길 지하9(영등포동1가),"(37.5176677017212, 126.914336937521)",5호선 신길
788,5호선,신정(은행정),서울특별시 양천구 오목로 지하179(신정동),"(37.5252107928783, 126.857290392028)",5호선 신정(은행정)
789,5호선,아차산(어린이대공원후문),서울특별시 광진구 천호대로 지하657(능동),"(37.5524011361136, 127.08937059931)",5호선 아차산(어린이대공원후문)
790,5호선,애오개,서울특별시 마포구 마포대로 지하210(아현동),"(37.5533624029594, 126.95661326016)",5호선 애오개
791,5호선,양평,서울특별시 영등포구 양산로 지하21(양평동2가),"(37.5255116853806, 126.886865676125)",5호선 양평
792,5호선,여의나루,서울특별시 영등포구 여의동로 지하343(여의도동),"(37.5270851610199, 126.932863954929)",5호선 여의나루
793,5호선,여의도,서울특별시 영등포구 여의나루로 지하40(여의도동),"(37.5218423045786, 126.924484687694)",5호선 여의도
794,5호선,영등포구청,서울특별시 영등포구 양산로 지하116(당산동3가),"(37.5242266062117, 126.895289064995)",5호선 영등포구청
795,5호선,영등포시장,서울특별시 영등포구 양산로 지하200(영등포동5가),"(37.5227345248969, 126.904959169819)",5호선 영등포시장
796,5호선,오금,서울특별시 송파구 오금로 지하321(오금동),"(37.5022659793733, 127.127879247544)",5호선 오금
797,5호선,오목교(목동운동장앞),서울특별시 양천구 오목로 지하342(목동),"(37.5244500703802, 126.875354626254)",5호선 오목교(목동운동장앞)
798,5호선,올림픽공원(한국체대),서울특별시 송파구 양재대로 지하1233(방이동),"(37.5160876492782, 127.130600140827)",5호선 올림픽공원(한국체대)
799,5호선,왕십리,서울특별시 성동구 왕십리로 지하300(행당동),"(37.5612217415191, 127.036655378283)",5호선 왕십리
800,5호선,우장산,서울특별시 강서구 강서로 지하262(화곡동),"(37.5490001953873, 126.836408931785)",5호선 우장산
801,5호선,을지로4가,서울특별시 중구 창경궁로 지하51(주교동),"(37.5675250192617, 126.998059555897)",5호선 을지로4가
802,5호선,장한평,서울특별시 동대문구 천호대로 지하405(장안동),"(37.5615026802954, 127.064421108758)",5호선 장한평
803,5호선,종로3가(탑골공원),서울특별시 종로구 돈화문로11길 지하 26(돈의동),"(37.5725695604894, 126.99006167065)",5호선 종로3가(탑골공원)
804,5호선,천호(풍납토성),서울특별시 강동구 천호대로 지하997(천호동),"(37.5385789820645, 127.123742434482)",5호선 천호(풍납토성)
805,5호선,청구,서울특별시 중구 청구로 지하77(신당동),"(37.5602939125022, 127.013806006802)",5호선 청구
806,5호선,충정로(경기대입구),서울특별시 서대문구 충정로 지하 28-1(충정로3가),"(37.5609934378336, 126.963373255365)",5호선 충정로(경기대입구)
807,5호선,하남검단산역,경기도 하남시 대청로 지하100(창우동),"(37.5397591397808, 127.22344448627)",5호선 하남검단산역
808,5호선,하남시청(덕풍·신장),경기도 하남시 하남대로 지하820(덕풍동),"(37.5419015378666, 127.206464400472)",5호선 하남시청(덕풍·신장)
809,5호선,하남풍산,경기도 하남시 덕풍서로 지하50(덕풍동),"(37.5520576727898, 127.203870649661)",5호선 하남풍산
810,5호선,행당,서울특별시 성동구 행당로 지하89(행당동),"(37.5572784369263, 127.029232035475)",5호선 행당
811,5호선,화곡,서울특별시 강서구 화곡로 지하168(화곡동),"(37.5414336176977, 126.840496450153)",5호선 화곡
812,6호선,고려대(종암),서울특별시 성북구 종암로 지하1(종암동),"(37.590649686622, 127.036284948669)",6호선 고려대(종암)
813,6호선,공덕,서울특별시 마포구 백범로 지하200(공덕동),"(37.543526917067, 126.951947569181)",6호선 공덕
814,6호선,광흥창(서강),서울특별시 마포구 독막로 지하165(창전동),"(37.5474860706906, 126.931939240491)",6호선 광흥창(서강)
815,6호선,구산,서울특별시 은평구 연서로 지하137-1(구산동),"(37.6112122196295, 126.917182386796)",6호선 구산
816,6호선,녹사평(용산구청),서울특별시 용산구 녹사평대로 지하195(용산동4가),"(37.5348314193581, 126.987028473368)",6호선 녹사평(용산구청)
817,6호선,대흥(서강대앞),서울특별시 마포구 대흥로 지하85(대흥동),"(37.5476683544726, 126.942465251709)",6호선 대흥(서강대앞)
818,6호선,독바위,서울특별시 은평구 불광로 지하129-1(불광동),"(37.6183988849915, 126.932810138476)",6호선 독바위
819,6호선,돌곶이,서울특별시 성북구 화랑로 지하243(석관동),"(37.610550696559, 127.056425217652)",6호선 돌곶이
820,6호선,동묘앞,서울특별시 종로구 지봉로 지하24(숭인동),"(37.5722005208773, 127.015678133819)",6호선 동묘앞
821,6호선,디지털미디어시티,서울특별시 은평구 수색로 지하175(증산동),"(37.5771614352661, 126.901928562926)",6호선 디지털미디어시티
822,6호선,마포구청,서울특별시 마포구 월드컵로 지하190(성산동),"(37.5634263131969, 126.903356973848)",6호선 마포구청
823,6호선,망원,서울특별시 마포구 월드컵로 지하77(망원동),"(37.5560572923314, 126.910033925408)",6호선 망원
824,6호선,버티고개,서울특별시 중구 다산로 지하38(신당동),"(37.5480418375007, 127.007084969776)",6호선 버티고개
825,6호선,보문,서울특별시 성북구 보문로 지하116(보문동1가),"(37.5853277238848, 127.019386983515)",6호선 보문
826,6호선,봉화산(서울의료원),서울특별시 중랑구 신내로 지하232(신내동),"(37.6176537624438, 127.090758129505)",6호선 봉화산(서울의료원)
827,6호선,불광,서울특별시 은평구 통일로 지하723-1(대조동),"(37.6102072578868, 126.92998576213)",6호선 불광
828,6호선,삼각지,서울특별시 용산구 한강대로 지하185(한강로1가),"(37.5356450533976, 126.974080538316)",6호선 삼각지
829,6호선,상수,서울특별시 마포구 독막로 지하85(상수동),"(37.5477716665856, 126.922409857908)",6호선 상수
830,6호선,상월곡(한국과학기술연구원),서울특별시 성북구 화랑로 지하157(상월곡동),"(37.6062641394281, 127.048326622029)",6호선 상월곡(한국과학기술연구원)
831,6호선,새절(신사),서울특별시 은평구 증산로 지하400(신사동),"(37.5918270544017, 126.913911983591)",6호선 새절(신사)
832,6호선,석계,서울특별시 노원구 화랑로 지하 347-1(월계동),"(37.6150480846952, 127.066118430844)",6호선 석계
833,6호선,신내,서울특별시 중랑구 용마산로136길 33 신내차량기지,"(37.6100945305971, 127.110257980303)",6호선 신내
834,6호선,신당,서울특별시 중구 다산로 지하260(흥인동),"(37.5662738884121, 127.016153533586)",6호선 신당
835,6호선,안암(고대병원앞),서울특별시 성북구 고려대로 지하89(안암동5가),"(37.5862804833256, 127.029213030111)",6호선 안암(고대병원앞)
836,6호선,약수,서울특별시 중구 다산로 지하115(신당동),"(37.5538914380831, 127.010120543543)",6호선 약수
837,6호선,역촌,서울특별시 은평구 서오릉로 지하63(녹번동),"(37.6060390534435, 126.922967946327)",6호선 역촌
838,6호선,연신내,서울특별시 은평구 통일로 지하849(갈현동),"(37.618962003178, 126.921162124977)",6호선 연신내
839,6호선,월곡(동덕여대),서울특별시 성북구 월곡로 지하107(하월곡동),"(37.6014210523409, 127.041184766468)",6호선 월곡(동덕여대)
840,6호선,월드컵경기장(성산),서울특별시 마포구 월드컵로 지하240(성산동),"(37.569942569034, 126.899033325814)",6호선 월드컵경기장(성산)
841,6호선,응암,서울특별시 은평구 증산로 지하477(신사동),"(37.5987423282207, 126.915512801302)",6호선 응암
842,6호선,이태원,서울특별시 용산구 이태원로 지하177(이태원동),"(37.534483277545, 126.993721655506)",6호선 이태원
843,6호선,증산(명지대앞),서울특별시 은평구 증산로 지하306(증산동),"(37.5841954778004, 126.910057587886)",6호선 증산(명지대앞)
844,6호선,창신,서울특별시 종로구 지봉로 지하112(창신동),"(37.5800168892429, 127.015211194258)",6호선 창신
845,6호선,청구,서울특별시 중구 청구로 지하77(신당동),"(37.5602939125022, 127.013806006802)",6호선 청구
846,6호선,태릉입구,서울특별시 노원구 동일로 지하 992-1(공릉동),"(37.6185137762138, 127.075368429731)",6호선 태릉입구
847,6호선,한강진,서울특별시 용산구 이태원로 지하287(한남동),"(37.5402951544226, 127.001748287649)",6호선 한강진
848,6호선,합정,서울특별시 마포구 양화로 지하45(합정동),"(37.5492591944858, 126.913190884167)",6호선 합정
849,6호선,화랑대(서울여대입구),서울특별시 노원구 화랑로 지하510(공릉동),"(37.6198943887187, 127.083744624338)",6호선 화랑대(서울여대입구)
850,6호선,효창공원앞,서울특별시 용산구 백범로 지하287(효창동),"(37.5393766399926, 126.961258439813)",6호선 효창공원앞
851,7호선,가산디지털단지,서울특별시 금천구 벚꽃로 309(가산동),"(37.4815957375443, 126.882559483336)",7호선 가산디지털단지
852,7호선,강남구청,서울특별시 강남구 학동로 지하346(삼성동),"(37.5171892352971, 127.04130142966)",7호선 강남구청
853,7호선,건대입구,서울특별시 광진구 능동로 지하110(화양동),"(37.5408416053893, 127.07104643853)",7호선 건대입구
854,7호선,고속터미널,서울특별시 서초구 신반포로 지하188(반포동),"(37.5049267445237, 127.004949918697)",7호선 고속터미널
855,7호선,공릉(서울과학기술대),서울특별시 노원구 동일로 지하1074(공릉동),"(37.6254769202851, 127.073005201049)",7호선 공릉(서울과학기술대)
856,7호선,광명사거리,경기도 광명시 오리로 지하980(광명동),"(37.4793355805984, 126.854703171044)",7호선 광명사거리
857,7호선,군자(능동),서울특별시 광진구 천호대로 지하550(능동),"(37.5573631939521, 127.079017279019)",7호선 군자(능동)
858,7호선,남구로,서울특별시 구로구 도림로 지하7(구로동),"(37.4861618372855, 126.887341021559)",7호선 남구로
859,7호선,남성,서울특별시 동작구 사당로 지하218(사당동),"(37.4844433924857, 126.971706096071)",7호선 남성
860,7호선,내방,서울특별시 서초구 서초대로 지하103(방배동),"(37.487533528504, 126.993190309509)",7호선 내방
861,7호선,노원,서울특별시 노원구 동일로 지하1409(상계동),"(37.6546947161168, 127.060517410251)",7호선 노원
862,7호선,논현,서울특별시 강남구 학동로 지하102(논현동),"(37.5111988300765, 127.021657861669)",7호선 논현
863,7호선,대림(구로구청),서울특별시 영등포구 도림로 지하137(대림동),"(37.4927430722225, 126.896611839343)",7호선 대림(구로구청)
864,7호선,도봉산,서울특별시 도봉구 도봉로 964-40(도봉동),"(37.6891205614059, 127.046528790935)",7호선 도봉산
865,7호선,뚝섬유원지,서울특별시 광진구 능동로 10(자양동),"(37.5315862608622, 127.06671773793)",7호선 뚝섬유원지
866,7호선,마들,서울특별시 노원구 동일로 지하1530-1(상계동),"(37.6650864331785, 127.057687709213)",7호선 마들
867,7호선,먹골,서울특별시 중랑구 동일로 지하901(묵동),"(37.6106250591244, 127.077764798784)",7호선 먹골
868,7호선,면목,서울특별시 중랑구 면목로 지하407(면목동),"(37.5883848968931, 127.087567841531)",7호선 면목
869,7호선,반포,서울특별시 서초구 신반포로 지하241(잠원동),"(37.5081263886404, 127.011497032246)",7호선 반포
870,7호선,보라매,서울특별시 동작구 상도로 지하2(대방동),"(37.499910050321, 126.920489390309)",7호선 보라매
871,7호선,사가정,서울특별시 중랑구 사가정로 지하393(면목동),"(37.5807945533834, 127.088439058456)",7호선 사가정
872,7호선,상도,서울특별시 동작구 상도로 지하272(상도1동),"(37.5032080456431, 126.947700373641)",7호선 상도
873,7호선,상봉(시외버스터미널),서울특별시 중랑구 망우로 297(상봉동),"(37.5967093285386, 127.085741817289)",7호선 상봉(시외버스터미널)
874,7호선,수락산,서울특별시 노원구 동일로 지하1662(상계동),"(37.6776259369995, 127.055374584266)",7호선 수락산
875,7호선,숭실대입구(살피재),서울특별시 동작구 상도로 지하378(상도동),"(37.4958143308836, 126.954060246067)",7호선 숭실대입구(살피재)
876,7호선,신대방삼거리,서울특별시 동작구 상도로 지하76(대방동),"(37.4997218266711, 126.928222967016)",7호선 신대방삼거리
877,7호선,신풍,서울특별시 영등포구 신풍로 지하27(신길동),"(37.5001172036762, 126.909841656125)",7호선 신풍
878,7호선,어린이대공원(세종대),서울특별시 광진구 능동로 지하210(화양동),"(37.547871203305, 127.074549925093)",7호선 어린이대공원(세종대)
